Creating surface profile...
Computing temperature evolution...
V12.671 isualisation
         6551831 function calls (6505180 primitive calls) in 12.671 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      725    0.000    0.000    0.000    0.000 types.py:176(__get__)
       13    0.000    0.000    0.000    0.000 expr.py:188(_filter_nodes)
        1    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array}
     2114    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       12    0.000    0.000    0.000    0.000 deprecation.py:242(__set_name__)
      171    0.000    0.000    0.000    0.000 sre_parse.py:433(_uniq)
     1184    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      211    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 generic.py:1166(DataFrameGroupBy)
        2    0.000    0.000    0.000    0.000 unicode.py:63(<listcomp>)
       35    0.000    0.000    0.000    0.000 core.py:2315(__init__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        4    0.000    0.000    0.000    0.000 typing.py:2356(<dictcomp>)
       14    0.000    0.000    0.000    0.000 core.py:8210(__init__)
        4    0.000    0.000    0.000    0.000 core.py:1437(__mul__)
      563    0.000    0.000    0.000    0.000 inspect.py:191(isclass)
       36    0.000    0.000    0.000    0.000 docstrings.py:7(make_flex_doc)
      614    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        8    0.000    0.000    0.000    0.000 compdoc.py:34(__init__)
       14    0.000    0.000    0.000    0.000 core.py:5585(__init__)
        3    0.000    0.000    0.000    0.000 base.py:469(__new__)
      125    0.000    0.000    0.000    0.000 expr.py:192(<genexpr>)
      862    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      120    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      490    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
       95    0.000    0.000    0.000    0.000 enum.py:590(_find_data_type)
       80    0.000    0.000    0.000    0.000 typing.py:1234(<genexpr>)
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       12    0.000    0.000    0.000    0.000 extension.py:128(wrapper)
      111    0.000    0.000    0.000    0.000 std.py:152(__init__)
      166    0.000    0.000    0.000    0.000 cm.py:78(__getitem__)
       60    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
       94    0.000    0.000    0.000    0.000 typing.py:1143(<genexpr>)
        3    0.000    0.000    0.000    0.000 util.py:1(<module>)
      126    0.000    0.000    0.000    0.000 posixpath.py:71(join)
        1    0.000    0.000    0.000    0.000 _odswriter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:966(<dictcomp>)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
        1    0.000    0.000    0.000    0.000 _globals.py:1(<module>)
       20    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 base.py:269(IndexOpsMixin)
       16    0.000    0.000    0.000    0.000 timemachine.py:31(<lambda>)
      258    0.000    0.000    0.000    0.000 common.py:571(require_length_match)
        1    0.000    0.000    0.000    0.000 patches.py:4366(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:362(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 patches.py:4027(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 string_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html.py:1(<module>)
      227    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
       14    0.000    0.000    0.000    0.000 core.py:8215(getdoc)
       13    0.000    0.000    0.000    0.000 __init__.py:334(__init__)
       14    0.000    0.000    0.000    0.000 compdoc.py:458(<genexpr>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _util.py:1(<module>)
       84    0.000    0.000    0.000    0.000 core.py:3904(<genexpr>)
      314    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
      116    0.000    0.000    0.000    0.000 re.py:330(filter)
      261    0.000    0.000    0.000    0.000 construction.py:644(_sanitize_ndim)
       57    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
      245    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
        1    0.000    0.000    0.000    0.000 widgets.py:332(Slider)
      261    0.000    0.000    0.000    0.000 common.py:1494(_is_dtype_type)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:504(_get_config_or_cache_dir)
      674    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       11    0.000    0.000    0.000    0.000 core.py:1663(__call__)
        1    0.000    0.000    0.000    0.000 scale.py:734(_get_scale_docs)
       36    0.000    0.000    0.000    0.000 rcsetup.py:711(<genexpr>)
      103    0.000    0.000    0.000    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
       23    0.000    0.000    0.000    0.000 dataclasses.py:722(_get_field)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 align.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array.py:177(ArrowExtensionArray)
        1    0.000    0.000    0.000    0.000 TiffTags.py:420(_populate)
        1    0.000    0.000    0.000    0.000 helpers.py:14(delimited_list)
        3    0.000    0.000    0.000    0.000 expr.py:283(disallowed)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1217(AnnotationBbox)
      245    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2965(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
     12/2    0.000    0.000    0.000    0.000 core.py:1503(makeOptionalList)
        1    0.000    0.000    0.000    0.000 base_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
       43    0.000    0.000    0.000    0.000 abc.py:110(register)
      698    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
        1    0.000    0.000    0.000    0.000 patches.py:1312(FancyArrow)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_schur.py:1(<module>)
      166    0.000    0.000    0.000    0.000 colors.py:944(copy)
       32    0.000    0.000    0.000    0.000 __init__.py:651(__init__)
        1    0.000    0.000    0.000    0.000 sql.py:1(<module>)
        1    0.000    0.000    0.000    0.000 apply.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1265(<dictcomp>)
       50    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
       18    0.000    0.000    0.000    0.000 cycler.py:415(cycler)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
      643    0.000    0.000    0.000    0.000 typing.py:705(__eq__)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
      505    0.000    0.000    0.000    0.000 typing.py:1242(__eq__)
       30    0.000    0.000    0.000    0.000 _idl.py:158(_read_string)
       29    0.000    0.000    0.000    0.000 pathlib.py:438(_select_from)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
       22    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
      245    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
        1    0.000    0.000    0.000    0.000 sysconfig.py:389(get_makefile_filename)
       13    0.000    0.000    0.000    0.000 _idl.py:461(<listcomp>)
        1    0.000    0.000    0.000    0.000 _arrays.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
      864    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
  274/255    0.000    0.000    0.000    0.000 results.py:159(__init__)
        8    0.000    0.000    0.000    0.000 core.py:561(_setResultsName)
       26    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
        7    0.000    0.000    0.000    0.000 core.py:1392(__radd__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:567(get_path)
        1    0.000    0.000    0.000    0.000 sysconfig.py:555(get_paths)
      256    0.000    0.000    0.000    0.000 common.py:505(is_string_dtype)
      538    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
       43    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       17    0.000    0.000    0.000    0.000 generic.py:36(create_pandas_abc_type)
      131    0.000    0.000    0.000    0.000 core.py:1915(__eq__)
        1    0.000    0.000    0.000    0.000 text.py:108(Text)
        1    0.000    0.000    0.000    0.000 sysconfig.py:214(_expand_vars)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
        1    0.000    0.000    0.000    0.000 range.py:1(<module>)
        5    0.000    0.000    0.000    0.000 getlimits.py:476(__new__)
        8    0.000    0.000    0.000    0.000 formatting.py:525(handle_format)
      409    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        2    0.000    0.000    0.000    0.000 common.py:648(get_handle)
        1    0.000    0.000    0.000    0.000 patches.py:1256(Arrow)
     1706    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 axis.py:604(Axis)
       14    0.000    0.000    0.000    0.000 pathlib.py:589(_from_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:368(_make_selector)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
      256    0.000    0.000    0.000    0.000 managers.py:2175(_grouping_func)
       48    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
       48    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
     1227    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:434(__init__)
      126    0.000    0.000    0.000    0.000 colors.py:958(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1714(Parser)
        1    0.000    0.000    0.000    0.000 dtypes.py:821(PeriodDtype)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:1(<module>)
        1    0.000    0.000    0.000    0.000 printing.py:1(<module>)
    393/1    0.000    0.000    0.000    0.000 __config__.py:14(_cleanup)
      407    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
      406    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
      583    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
      408    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
      109    0.000    0.000    0.000    0.000 extension.py:35(_inherit_from_data)
        1    0.000    0.000    0.000    0.000 common.py:422(<listcomp>)
       34    0.000    0.000    0.000    0.000 numeric.py:150(ones)
       32    0.000    0.000    0.000    0.000 typing.py:1350(__init_subclass__)
      166    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
     45/1    0.000    0.000    0.000    0.000 __config__.py:20(<dictcomp>)
       11    0.000    0.000    0.000    0.000 pathlib.py:957(__new__)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:991(update)
        1    0.000    0.000    0.000    0.000 period.py:70(PeriodIndex)
       13    0.000    0.000    0.000    0.000 textwrap.py:473(indent)
      181    0.000    0.000    0.000    0.000 sheet.py:509(row_values)
        1    0.000    0.000    0.000    0.000 widgets.py:2529(SpanSelector)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraylike.py:31(OpsMixin)
        1    0.000    0.000    0.000    0.000 _mixins.py:97(NDArrayBackedExtensionArray)
       51    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
      131    0.000    0.000    0.000    0.000 expr.py:181(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:572(matplotlib_fname)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
       39    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
      689    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
      116    0.000    0.000    0.000    0.000 sre_parse.py:1066(expand_template)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
      344    0.000    0.000    0.000    0.000 inspect.py:199(ismethod)
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
     1368    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
       23    0.000    0.000    0.000    0.000 core.py:4948(__init__)
        1    0.000    0.000    0.000    0.000 _monitor.py:30(__init__)
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 widgets.py:604(RangeSlider)
      718    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 widgets.py:1334(TextBox)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       40    0.000    0.000    0.000    0.000 colors.py:1140(__init__)
      783    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
     1132    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       10    0.000    0.000    0.000    0.000 version.py:43(parse)
       40    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.000    0.000 patches.py:3062(ArrowStyle)
        1    0.000    0.000    0.000    0.000 _base.py:1340(inspect_excel_format)
       10    0.000    0.000    0.000    0.000 enum.py:980(__or__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1254(__iter__)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_recalculate)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
        1    0.000    0.000    0.000    0.000 period.py:114(PeriodArray)
     1150    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 textwrap.py:389(fill)
        1    0.000    0.000    0.000    0.000 create_profiles.py:17(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2267(BoxStyle)
      411    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       89    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
       10    0.000    0.000    0.000    0.000 version.py:183(__init__)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1894(Arc)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
      318    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
        2    0.000    0.000    0.000    0.000 getlimits.py:509(_init)
       25    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
        1    0.000    0.000    0.000    0.000 image.py:857(AxesImage)
        1    0.000    0.000    0.000    0.000 python_parser.py:373(_infer_columns)
        1    0.000    0.000    0.000    0.000 dataclasses.py:598(_frozen_get_del_attr)
        7    0.000    0.000    0.000    0.000 core.py:5590(__add__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:304(GPS)
        1    0.000    0.000    0.000    0.000 check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyarrow.py:1(<module>)
       45    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(copyto)
     1203    0.000    0.000    0.000    0.000 inspect.py:3006(parameters)
        1    0.000    0.000    0.000    0.000 biffh.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:364(fill)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
        2    0.000    0.000    0.000    0.000 sysconfig.py:140(_safe_realpath)
      897    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
     1866    0.000    0.000    0.000    0.000 __init__.py:831(<lambda>)
        4    0.000    0.000    0.000    0.000 __init__.py:593(gen_candidates)
        2    0.000    0.000    0.000    0.000 posixpath.py:392(realpath)
        1    0.000    0.000    0.000    0.000 timedeltas.py:94(TimedeltaArray)
        2    0.000    0.000    0.000    0.000 textwrap.py:350(wrap)
        1    0.000    0.000    0.000    0.000 datetimelike.py:404(DatetimeTimedeltaMixin)
      350    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       18    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
        8    0.000    0.000    0.000    0.000 formatting.py:462(is_date_format_string)
        1    0.000    0.000    0.000    0.000 scope.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base_parser.py:97(ParserBase)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
        1    0.000    0.000    0.000    0.000 offsetbox.py:908(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      840    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
        1    0.000    0.000    0.000    0.000 collections.py:1483(EventCollection)
        1    0.000    0.000    0.000    0.000 range.py:57(RangeIndex)
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
       43    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
        1    0.000    0.000    0.000    0.000 rolling.py:870(Window)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        1    0.000    0.000    0.000    0.000 widgets.py:2032(MultiCursor)
       52    0.000    0.000    0.000    0.000 calendar.py:60(__getitem__)
      192    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
        1    0.000    0.000    0.000    0.000 stata.py:822(StataMissingValue)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
        1    0.000    0.000    0.000    0.000 threading.py:916(start)
       57    0.000    0.000    0.000    0.000 contextlib.py:279(helper)
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
       64    0.000    0.000    0.000    0.000 inspect.py:1985(_signature_is_builtin)
      259    0.000    0.000    0.000    0.000 common.py:1077(needs_i8_conversion)
        6    0.000    0.000    0.000    0.000 numeric.py:2536(extend_all)
        1    0.000    0.000    0.000    0.000 widgets.py:2964(ToolLineHandles)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1145(OffsetImage)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
        1    0.000    0.000    0.000    0.000 polar.py:803(PolarAxes)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
        1    0.000    0.000    0.000    0.000 extension.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetimelike.py:81(DatetimeIndexOpsMixin)
        1    0.000    0.000    0.000    0.000 cast.py:1(<module>)
        2    0.000    0.000    0.000    0.000 common.py:285(_get_filepath_or_buffer)
        2    0.000    0.000    0.000    0.000 _strptime.py:80(__calc_weekday)
      718    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
       16    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
        1    0.000    0.000    0.000    0.000 managers.py:2249(_stack_arrays)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 collections.py:1147(PolyCollection)
        4    0.000    0.000    0.000    0.000 ast.py:54(literal_eval)
      5/2    0.000    0.000    0.000    0.000 posixpath.py:401(_joinrealpath)
        1    0.000    0.000    0.000    0.000 pytables.py:4715(AppendableMultiFrameTable)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f690fa8cee0}
        3    0.000    0.000    0.000    0.000 pathlib.py:995(home)
      257    0.000    0.000    0.000    0.000 common.py:498(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 series.py:5541(isna)
        1    0.000    0.000    0.000    0.000 __init__.py:536(get_configdir)
       10    0.000    0.000    0.000    0.000 core.py:4147(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 generic.py:7885(isna)
      704    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
        1    0.000    0.000    0.000    0.000 image.py:1357(FigureImage)
       43    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
        1    0.000    0.000    0.000    0.000 helpers.py:1061(<listcomp>)
       48    0.000    0.000    0.000    0.000 dataclasses.py:663(_is_type)
        1    0.000    0.000    0.000    0.000 core.py:6515(__new__)
        1    0.000    0.000    0.000    0.000 patches.py:1512(Ellipse)
        1    0.000    0.000    0.000    0.000 image.py:1420(BboxImage)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
      363    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
       30    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
       39    0.000    0.000    0.000    0.000 core.py:2981(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 decorator.py:215(decorator)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
       19    0.000    0.000    0.000    0.000 __init__.py:134(check_shape)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
       52    0.000    0.000    0.000    0.000 _decorators.py:440(__call__)
       81    0.000    0.000    0.000    0.000 accessor.py:94(_create_delegator_property)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
      172    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 offsetbox.py:528(PaddedBox)
       67    0.000    0.000    0.000    0.000 typing.py:1217(<genexpr>)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
      472    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
        1    0.000    0.000    0.000    0.000 series.py:4902(reindex)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        3    0.000    0.000    0.000    0.000 std.py:574(_decr_instances)
        1    0.000    0.000    0.000    0.000 patches.py:884(RegularPolygon)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
     1018    0.000    0.000    0.000    0.000 inspect.py:2691(default)
        1    0.000    0.000    0.000    0.000 patches.py:1168(Wedge)
        8    0.000    0.000    0.000    0.000 typing.py:1549(__init_subclass__)
        1    0.000    0.000    0.000    0.000 unicode.py:118(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 image.py:1204(PcolorImage)
        1    0.000    0.000    0.000    0.000 generic.py:5106(reindex)
        1    0.000    0.000    0.000    0.000 widgets.py:3840(PolygonSelector)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
        1    0.000    0.000    0.000    0.000 solar_flux.py:59(get_eq_temp)
       32    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       34    0.000    0.000    0.000    0.000 os.py:675(__getitem__)
        1    0.000    0.000    0.000    0.000 sasreader.py:1(<module>)
      103    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:555(get_cachedir)
      155    0.000    0.000    0.000    0.000 _decorators.py:474(__init__)
       29    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
        1    0.000    0.000    0.000    0.000 feather_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:186(__init__)
      132    0.000    0.000    0.000    0.000 biffh.py:239(upkbits)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        7    0.000    0.000    0.000    0.000 __init__.py:76(CFUNCTYPE)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:50(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2634(ConnectionStyle)
      610    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 contexts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contour.py:77(ContourLabeler)
        2    0.000    0.000    0.000    0.000 _strptime.py:90(<listcomp>)
       36    0.000    0.000    0.000    0.000 core.py:4148(<genexpr>)
        1    0.000    0.000    0.000    0.000 threading.py:589(wait)
       52    0.000    0.000    0.000    0.000 core.py:3819(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1101(AnchoredText)
        1    0.000    0.000    0.000    0.000 datetimes.py:155(DatetimeArray)
        1    0.000    0.000    0.000    0.000 string_arrow.py:1(<module>)
      155    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      125    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 patches.py:1070(Polygon)
        1    0.000    0.000    0.000    0.000 buffer.py:1(<module>)
       24    0.000    0.000    0.000    0.000 re.py:324(_subx)
      120    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 threading.py:288(wait)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      111    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      718    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 formatting.py:689(fill_in_standard_formats)
      995    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 categorical.py:246(Categorical)
      722    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        3    0.000    0.000    0.000    0.000 missing.py:1(<module>)
      261    0.000    0.000    0.000    0.000 construction.py:683(_sanitize_str_dtypes)
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:3075(ToolHandles)
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1486(CirclePolygon)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:359(LightSource)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
