Creating surface profile...
Computing temperature evolution...
         5351012 function calls (5302262 primitive calls) in 6.801 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 target_extension.py:1(<module>)
      347    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:991(update)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
       39    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
      116    0.000    0.000    0.000    0.000 sre_parse.py:1066(expand_template)
        1    0.000    0.000    0.000    0.000 pathlib.py:434(__init__)
        1    0.000    0.000    0.000    0.000 function_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:76(inner)
      198    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 widgets.py:2529(SpanSelector)
      166    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
       51    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
       37    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:572(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 widgets.py:1334(TextBox)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
     1381    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       18    0.000    0.000    0.000    0.000 core.py:990(__init__)
        1    0.000    0.000    0.000    0.000 ExifTags.py:304(GPS)
        1    0.000    0.000    0.000    0.000 config.py:328(avx_default)
        1    0.000    0.000    0.000    0.000 version.py:157(Version)
        1    0.000    0.000    0.000    0.000 datetimelike.py:404(DatetimeTimedeltaMixin)
        3    0.000    0.000    0.000    0.000 pathlib.py:995(home)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       20    0.000    0.000    0.000    0.000 scalars.py:41(from_bitwidth)
      922    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
        7    0.000    0.000    0.000    0.000 core.py:5590(__add__)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
        1    0.000    0.000    0.000    0.000 axis3d.py:53(Axis)
      431    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1254(__iter__)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       54    0.000    0.000    0.000    0.000 std.py:152(__init__)
        1    0.000    0.000    0.000    0.000 check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1240(_recalculate)
      919    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
       66    0.000    0.000    0.000    0.000 inspect.py:1985(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 python_parser.py:373(_infer_columns)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:389(fill)
        1    0.000    0.000    0.000    0.000 pyarrow.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        1    0.000    0.000    0.000    0.000 patches.py:884(RegularPolygon)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
      257    0.000    0.000    0.000    0.000 common.py:498(is_string_or_object_np_dtype)
        8    0.000    0.000    0.000    0.000 formatting.py:462(is_date_format_string)
        1    0.000    0.000    0.000    0.000 widgets.py:604(RangeSlider)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bytecode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:7(PackageMetadata)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
       20    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
       64    0.000    0.000    0.000    0.000 functools.py:844(register)
        1    0.000    0.000    0.000    0.000 type_annotations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:555(get_cachedir)
        1    0.000    0.000    0.000    0.000 collections.py:1483(EventCollection)
      109    0.000    0.000    0.000    0.000 extension.py:35(_inherit_from_data)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tuple.py:1(<module>)
        2    0.000    0.000    0.000    0.000 getlimits.py:491(_init)
        6    0.000    0.000    0.000    0.000 ffi.py:149(__call__)
        1    0.000    0.000    0.000    0.000 range.py:57(RangeIndex)
        2    0.000    0.000    0.000    0.000 textwrap.py:364(fill)
        1    0.000    0.000    0.000    0.000 biffh.py:1(<module>)
        7    0.000    0.000    0.000    0.000 __init__.py:897(__set_name__)
        6    0.000    0.000    0.000    0.000 numeric.py:2531(extend_all)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
      366    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 patches.py:1486(CirclePolygon)
        2    0.000    0.000    0.000    0.000 textwrap.py:350(wrap)
       12    0.000    0.000    0.000    0.000 enum.py:980(__or__)
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 period.py:70(PeriodIndex)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
        2    0.000    0.000    0.000    0.000 common.py:285(_get_filepath_or_buffer)
        1    0.000    0.000    0.000    0.000 rolling.py:870(Window)
       18    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
        1    0.000    0.000    0.000    0.000 contour.py:77(ContourLabeler)
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
     1866    0.000    0.000    0.000    0.000 __init__.py:831(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
        1    0.000    0.000    0.000    0.000 extension.py:1(<module>)
       90    0.000    0.000    0.000    0.000 registry.py:9(wraps)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:857(AxesImage)
        1    0.000    0.000    0.000    0.000 stata.py:822(StataMissingValue)
      259    0.000    0.000    0.000    0.000 common.py:1077(needs_i8_conversion)
      196    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        4    0.000    0.000    0.000    0.000 __init__.py:593(gen_candidates)
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
       51    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
        1    0.000    0.000    0.000    0.000 base_parser.py:97(ParserBase)
       16    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1094(_cache_bytecode)
        1    0.000    0.000    0.000    0.000 categorical.py:246(Categorical)
        1    0.000    0.000    0.000    0.000 managers.py:2249(_stack_arrays)
        1    0.000    0.000    0.000    0.000 threading.py:916(start)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f9e5c7853f0}
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
        1    0.000    0.000    0.000    0.000 patches.py:1168(Wedge)
      181    0.000    0.000    0.000    0.000 sheet.py:509(row_values)
      147    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 offsetbox.py:908(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 collections.py:1147(PolyCollection)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _idl.py:461(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1145(OffsetImage)
        1    0.000    0.000    0.000    0.000 patches.py:1512(Ellipse)
        2    0.000    0.000    0.000    0.000 sysconfig.py:140(_safe_realpath)
        1    0.000    0.000    0.000    0.000 object_file.py:1(<module>)
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
       10    0.000    0.000    0.000    0.000 core.py:4147(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 common.py:422(<listcomp>)
       45    0.000    0.000    0.000    0.000 typeconv.py:63(set_safe_convert)
       32    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
      919    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
        2    0.000    0.000    0.000    0.000 posixpath.py:392(realpath)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1099(set_data)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       57    0.000    0.000    0.000    0.000 contextlib.py:279(helper)
        9    0.000    0.000    0.000    0.000 __init__.py:76(CFUNCTYPE)
        2    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1686(EllipseCollection)
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1420(BboxImage)
      347    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        1    0.000    0.000    0.000    0.000 widgets.py:2032(MultiCursor)
       32    0.000    0.000    0.000    0.000 functools.py:853(<lambda>)
        1    0.000    0.000    0.000    0.000 function.py:1(<module>)
        1    0.000    0.000    0.000    0.000 builtins.py:363(BitwiseInvert)
        1    0.000    0.000    0.000    0.000 builtins.py:375(UnaryOp)
        1    0.000    0.000    0.000    0.000 helpers.py:1061(<listcomp>)
       52    0.000    0.000    0.000    0.000 _decorators.py:440(__call__)
      133    0.000    0.000    0.000    0.000 cpu_options.py:131(__init__)
       38    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
     1027    0.000    0.000    0.000    0.000 inspect.py:2691(default)
       39    0.000    0.000    0.000    0.000 core.py:2981(_generateDefaultName)
      508    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
        1    0.000    0.000    0.000    0.000 patches.py:1070(Polygon)
        1    0.000    0.000    0.000    0.000 series.py:5541(isna)
        1    0.000    0.000    0.000    0.000 __init__.py:536(get_configdir)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
      135    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_write_atomic)
        1    0.000    0.000    0.000    0.000 core.py:6490(__new__)
        1    0.000    0.000    0.000    0.000 generic.py:7885(isna)
        1    0.000    0.000    0.000    0.000 animation.py:606(ImageMagickBase)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
      767    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       11    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 pytables.py:4715(AppendableMultiFrameTable)
        1    0.000    0.000    0.000    0.000 rcsetup.py:97(<listcomp>)
       40    0.000    0.000    0.000    0.000 compiler_machinery.py:436(_does_pass_name_alias)
        1    0.000    0.000    0.000    0.000 period.py:114(PeriodArray)
        1    0.000    0.000    0.000    0.000 patches.py:2634(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 series.py:4902(reindex)
      5/2    0.000    0.000    0.000    0.000 posixpath.py:401(_joinrealpath)
        1    0.000    0.000    0.000    0.000 ndarray.py:1(<module>)
       90    0.000    0.000    0.000    0.000 manager.py:16(register)
      132    0.000    0.000    0.000    0.000 biffh.py:239(upkbits)
        2    0.000    0.000    0.000    0.000 _strptime.py:80(__calc_weekday)
        1    0.000    0.000    0.000    0.000 feather_format.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:5106(reindex)
        1    0.000    0.000    0.000    0.000 sasreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:3840(PolygonSelector)
      511    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 __init__.py:158(_try_enable_svml)
        1    0.000    0.000    0.000    0.000 image.py:1357(FigureImage)
        1    0.000    0.000    0.000    0.000 config.py:46(_os_supports_avx)
        1    0.000    0.000    0.000    0.000 collections.py:1274(RegularPolyCollection)
       36    0.000    0.000    0.000    0.000 core.py:4148(<genexpr>)
        1    0.000    0.000    0.000    0.000 synchronize.py:186(__init__)
      111    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 npydecl.py:437(register_number_classes)
      155    0.000    0.000    0.000    0.000 _decorators.py:474(__init__)
     1097    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 synchronize.py:50(__init__)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
      104    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 decorator.py:215(decorator)
       38    0.000    0.000    0.000    0.000 dataclasses.py:824(_set_new_attribute)
        6    0.000    0.000    0.000    0.000 patches.py:2237(<listcomp>)
       52    0.000    0.000    0.000    0.000 core.py:3819(<genexpr>)
        1    0.000    0.000    0.000    0.000 init_utils.py:1(<module>)
       52    0.000    0.000    0.000    0.000 calendar.py:60(__getitem__)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
        3    0.000    0.000    0.000    0.000 pathlib.py:1432(expanduser)
        1    0.000    0.000    0.000    0.000 string_arrow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      314    0.000    0.000    0.000    0.000 __init__.py:765(__iter__)
       41    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:62(<genexpr>)
       81    0.000    0.000    0.000    0.000 accessor.py:94(_create_delegator_property)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:803(PolarAxes)
      261    0.000    0.000    0.000    0.000 construction.py:683(_sanitize_str_dtypes)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 python_parser.py:302(_exclude_implicit_index)
        3    0.000    0.000    0.000    0.000 missing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abstract.py:402(Literal)
      256    0.000    0.000    0.000    0.000 base_parser.py:1305(_get_na_values)
        1    0.000    0.000    0.000    0.000 targetconfig.py:1(<module>)
       28    0.000    0.000    0.000    0.000 scalars.py:32(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:2267(BoxStyle)
      783    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 image.py:1204(PcolorImage)
        1    0.000    0.000    0.000    0.000 solar_flux.py:59(get_eq_temp)
        1    0.000    0.000    0.000    0.000 ExifTags.py:359(LightSource)
        1    0.000    0.000    0.000    0.000 reduction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dylib.py:23(load_library_permanently)
        1    0.000    0.000    0.000    0.000 cast.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:151(MathtextBackendPath)
      409    0.000    0.000    0.000    0.000 __init__.py:402(<genexpr>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       24    0.000    0.000    0.000    0.000 re.py:324(_subx)
       67    0.000    0.000    0.000    0.000 typing.py:1217(<genexpr>)
      100    0.000    0.000    0.000    0.000 _strptime.py:234(<genexpr>)
        1    0.000    0.000    0.000    0.000 ssa.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 parfor_lowering_utils.py:1(<module>)
      113    0.000    0.000    0.000    0.000 os.py:755(encode)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1101(AnchoredText)
        1    0.000    0.000    0.000    0.000 base.py:102(ExtensionArray)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
      261    0.000    0.000    0.000    0.000 construction.py:703(_maybe_repeat)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
       53    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
      405    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
       12    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
        1    0.000    0.000    0.000    0.000 threading.py:589(wait)
        1    0.000    0.000    0.000    0.000 pprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        3    0.000    0.000    0.000    0.000 functools.py:800(singledispatch)
        1    0.000    0.000    0.000    0.000 patches.py:3780(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 collections.py:1768(PatchCollection)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 frequencies.py:1(<module>)
       48    0.000    0.000    0.000    0.000 lapack.py:861(backtickrepl)
       34    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
       78    0.000    0.000    0.000    0.000 util.py:111(set_)
        1    0.000    0.000    0.000    0.000 value.py:8(Linkage)
       57    0.000    0.000    0.000    0.000 contextlib.py:102(__init__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
      139    0.000    0.000    0.000    0.000 core.py:757(preParse)
      131    0.000    0.000    0.000    0.000 inspect.py:2412(<lambda>)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 threading.py:288(wait)
        1    0.000    0.000    0.000    0.000 generic.py:11318(any)
       28    0.000    0.000    0.000    0.000 pathlib.py:745(stem)
        1    0.000    0.000    0.000    0.000 widgets.py:3764(LassoSelector)
        9    0.000    0.000    0.000    0.000 pathlib.py:615(_make_child)
        4    0.000    0.000    0.000    0.000 types.py:69(new_class)
        3    0.000    0.000    0.000    0.000 cast.py:121(maybe_convert_platform)
      324    0.000    0.000    0.000    0.000 _internal.py:881(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
      787    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7f9e3f65aa70}
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
      134    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 tz.py:1590(nocache)
        2    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
       18    0.000    0.000    0.000    0.000 builder.py:30(wrap)
        1    0.000    0.000    0.000    0.000 widgets.py:3075(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1939(Cursor)
        1    0.000    0.000    0.000    0.000 generic.py:11017(any)
        1    0.000    0.000    0.000    0.000 _adapters.py:8(Message)
        1    0.000    0.000    0.000    0.000 timedeltas.py:94(TimedeltaArray)
      257    0.000    0.000    0.000    0.000 range.py:890(__len__)
       12    0.000    0.000    0.000    0.000 values.py:69(wrap)
        1    0.000    0.000    0.000    0.000 sysconfig.py:206(_extend_dict)
       99    0.000    0.000    0.000    0.000 re.py:269(escape)
        1    0.000    0.000    0.000    0.000 offsetbox.py:528(PaddedBox)
        1    0.000    0.000    0.000    0.000 _fortran_format_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 generic.py:10974(_logical_func)
      614    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        8    0.000    0.000    0.000    0.000 pathlib.py:853(__truediv__)
       49    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        3    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
       17    0.000    0.000    0.000    0.000 _collections_abc.py:821(get)
        1    0.000    0.000    0.000    0.000 formula.py:1(<module>)
      101    0.000    0.000    0.000    0.000 enum.py:559(<lambda>)
        1    0.000    0.000    0.000    0.000 timeit.py:1(<module>)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
       19    0.000    0.000    0.000    0.000 __init__.py:134(check_shape)
        3    0.000    0.000    0.000    0.000 enum.py:937(_missing_)
        1    0.000    0.000    0.000    0.000 offsetbox.py:709(TextArea)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
      433    0.000    0.000    0.000    0.000 abstract.py:92(__init__)
        4    0.000    0.000    0.000    0.000 _miobase.py:135(convert_dtypes)
        8    0.000    0.000    0.000    0.000 core.py:4758(__init__)
       28    0.000    0.000    0.000    0.000 calendar.py:79(__getitem__)
       58    0.000    0.000    0.000    0.000 results.py:191(__getitem__)
      160    0.000    0.000    0.000    0.000 templates.py:38(__init__)
        1    0.000    0.000    0.000    0.000 datetimelike.py:186(DatetimeLikeArrayMixin)
      242    0.000    0.000    0.000    0.000 core.py:3614(<genexpr>)
        1    0.000    0.000    0.000    0.000 withcontexts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:2964(ToolLineHandles)
      222    0.000    0.000    0.000    0.000 transforms.py:1324(<genexpr>)
        6    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       22    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
      160    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 groupby.py:612(BaseGroupBy)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 buffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
      260    0.000    0.000    0.000    0.000 common.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 __init__.py:550(_get_data_path)
       29    0.000    0.000    0.000    0.000 __init__.py:1327(_to_unmasked_float_array)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
       51    0.000    0.000    0.000    0.000 colors.py:384(<genexpr>)
      276    0.000    0.000    0.000    0.000 _decorators.py:340(doc)
       18    0.000    0.000    0.000    0.000 values.py:52(wrap)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
       49    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
        2    0.000    0.000    0.000    0.000 textwrap.py:241(_wrap_chunks)
       11    0.000    0.000    0.000    0.000 numeric.py:289(full)
        3    0.000    0.000    0.000    0.000 enum.py:947(_create_pseudo_member_)
        4    0.000    0.000    0.000    0.000 ast.py:54(literal_eval)
        1    0.000    0.000    0.000    0.000 dufunc.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {pandas._libs.lib.maybe_convert_objects}
        1    0.000    0.000    0.000    0.000 docstrings.py:1(<module>)
        8    0.000    0.000    0.000    0.000 deprecation.py:139(finalize)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:285(BitwiseShiftOperation)
      131    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        3    0.000    0.000    0.000    0.000 _pydecimal.py:3888(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        2    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
      374    0.000    0.000    0.000    0.000 enum.py:446(<genexpr>)
       51    0.000    0.000    0.000    0.000 enum.py:82(__init__)
       40    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        2    0.000    0.000    0.000    0.000 core.py:3727(_setResultsName)
        1    0.000    0.000    0.000    0.000 python_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        1    0.000    0.000    0.000    0.000 floating.py:1(<module>)
      166    0.000    0.000    0.000    0.000 doc.py:11(create_section_header)
       13    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
       16    0.000    0.000    0.000    0.000 posixpath.py:338(normpath)
        1    0.000    0.000    0.000    0.000 _mio5.py:811(MatFile5Writer)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
       66    0.000    0.000    0.000    0.000 inspect.py:1997(_signature_is_functionlike)
      248    0.000    0.000    0.000    0.000 patches.py:2244(<genexpr>)
        1    0.000    0.000    0.000    0.000 _mio5.py:150(MatFile5Reader)
        1    0.000    0.000    0.000    0.000 _netcdf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1650(HermiteE)
        5    0.000    0.000    0.000    0.000 builtins.py:163(<genexpr>)
        2    0.000    0.000    0.000    0.000 options.py:1(<module>)
       54    0.000    0.000    0.000    0.000 _idl.py:125(_read_uint32)
       78    0.000    0.000    0.000    0.000 util.py:108(get)
        1    0.000    0.000    0.000    0.000 cpu_options.py:1(<module>)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
        1    0.000    0.000    0.000    0.000 series.py:4633(_reduce)
       13    0.000    0.000    0.000    0.000 extending.py:323(__init__)
       46    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
       32    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
       48    0.000    0.000    0.000    0.000 config.py:741(config_prefix)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        3    0.000    0.000    0.000    0.000 re.py:314(_compile_repl)
       10    0.000    0.000    0.000    0.000 _functools.py:75(wrapper)
        2    0.000    0.000    0.000    0.000 _strptime.py:90(<listcomp>)
       26    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
       18    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
       10    0.000    0.000    0.000    0.000 _ufunc_config.py:32(seterr)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      170    0.000    0.000    0.000    0.000 typing.py:714(__hash__)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
       44    0.000    0.000    0.000    0.000 pathlib.py:608(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 widgets.py:4199(Lasso)
        4    0.000    0.000    0.000    0.000 inspect.py:3038(__hash__)
        1    0.000    0.000    0.000    0.000 string_.py:230(StringArray)
      935    0.000    0.000    0.000    0.000 timemachine.py:19(<lambda>)
        1    0.000    0.000    0.000    0.000 _data.py:1(<module>)
      131    0.000    0.000    0.000    0.000 core.py:1711(set_whitespace_chars)
        4    0.000    0.000    0.000    0.000 std.py:567(_get_free_pos)
       58    0.000    0.000    0.000    0.000 typing.py:810(<genexpr>)
