Creating surface profile...
Computing temperature evolution...
Visualisation
         3801900 function calls (3755662 primitive calls) in 15.783 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:206(ProductOperator)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:336(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:20(SqrtmError)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1041(Accent)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1064(List)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1107(Hlist)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1220(Vlist)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1299(Rule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1318(Hrule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1328(Vrule)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1350(Glue)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1375(HCentered)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1385(VCentered)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1395(Kern)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1422(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1461(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 _mathtext.py:149(Fonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1643(ParserState)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1705(Parser)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1714(_MathStyle)
        1    0.000    0.000    0.000    0.000 _mathtext.py:266(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:361(BakomaFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:466(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:586(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:626(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:643(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:660(StixFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:767(StixSansFonts)
        1    0.000    0.000    0.000    0.000 _mathtext.py:806(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 _mathtext.py:842(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:853(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:862(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:869(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:873(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 _mathtext.py:90(Output)
        1    0.000    0.000    0.000    0.000 _mathtext.py:913(Node)
        1    0.000    0.000    0.000    0.000 _mathtext.py:936(Box)
        1    0.000    0.000    0.000    0.000 _mathtext.py:956(Vbox)
        1    0.000    0.000    0.000    0.000 _mathtext.py:963(Hbox)
        1    0.000    0.000    0.000    0.000 _mathtext.py:970(Char)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:461(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _matrix_io.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _methods.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _methods.py:163(_mean)
        3    0.000    0.000    0.000    0.000 _methods.py:38(_amax)
      256    0.000    0.000    0.001    0.000 _methods.py:46(_sum)
       32    0.000    0.000    0.000    0.000 _methods.py:54(_any)
        1    0.000    0.000    0.000    0.000 _methods.py:66(_count_reduce_items)
        1    0.000    0.000    0.037    0.037 _mio.py:1(<module>)
        1    0.000    0.000    0.034    0.034 _mio4.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mio4.py:102(VarReader4)
        1    0.000    0.000    0.000    0.000 _mio4.py:308(MatFile4Reader)
        1    0.000    0.000    0.000    0.000 _mio4.py:453(VarWriter4)
        1    0.000    0.000    0.000    0.000 _mio4.py:592(MatFile4Writer)
        1    0.000    0.000    0.000    0.000 _mio4.py:84(VarHeader4)
        1    0.000    0.000    0.001    0.001 _mio5.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mio5.py:150(MatFile5Reader)
        1    0.000    0.000    0.000    0.000 _mio5.py:446(EmptyStructMarker)
        1    0.000    0.000    0.000    0.000 _mio5.py:508(VarWriter5)
        1    0.000    0.000    0.000    0.000 _mio5.py:811(MatFile5Writer)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _mio5_params.py:183(_convert_codecs)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:224(mat_struct)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:233(MatlabObject)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:255(MatlabFunction)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:267(MatlabOpaque)
        1    0.000    0.000    0.001    0.001 _miobase.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _miobase.py:135(convert_dtypes)
        1    0.000    0.000    0.000    0.000 _miobase.py:24(MatReadError)
        1    0.000    0.000    0.000    0.000 _miobase.py:28(MatWriteError)
        1    0.000    0.000    0.000    0.000 _miobase.py:32(MatReadWarning)
        1    0.000    0.000    0.000    0.000 _miobase.py:331(MatVarReader)
        1    0.000    0.000    0.000    0.000 _miobase.py:345(MatFileReader)
        2    0.000    0.000    0.003    0.001 _misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _misc.py:545(_Options)
        1    0.000    0.000    0.000    0.000 _misc.py:558(__init__)
        1    0.000    0.000    0.000    0.000 _misc.py:9(LinAlgWarning)
        1    0.000    0.000    0.001    0.001 _mixins.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _mixins.py:76(ravel_compat)
        1    0.000    0.000    0.000    0.000 _mixins.py:96(NDArrayBackedExtensionArray)
        1    0.000    0.000    0.000    0.000 _mmio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mmio.py:246(MMFile)
        1    0.000    0.000    0.000    0.000 _monitor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _monitor.py:15(TMonitor)
        1    0.000    0.000    0.000    0.000 _monitor.py:30(__init__)
        1    0.000    0.000    0.000    0.000 _monitor.py:9(TqdmSynchronisationWarning)
        1    0.000    0.000    0.000    0.000 _netcdf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _netcdf.py:802(netcdf_variable)
        1    0.000    0.000    0.000    0.000 _netcdf.py:98(netcdf_file)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _normalize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _odfreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _odfreader.py:28(ODFReader)
        1    0.000    0.000    0.000    0.000 _odswriter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _odswriter.py:32(ODSWriter)
        1    0.000    0.000    0.000    0.000 _onenormest.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _onenormest.py:121(_blocked_elementwise)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:39(OpenpyxlWriter)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:540(OpenpyxlReader)
        1    0.000    0.000    0.001    0.001 _optional.py:1(<module>)
        5    0.000    0.000    0.000    0.000 _optional.py:69(get_version)
        4    0.000    0.000    0.010    0.002 _optional.py:90(import_optional_dependency)
        1    0.000    0.000    0.005    0.005 _parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:1371(_tzparser)
        1    0.000    0.000    0.000    0.000 _parser.py:1373(_result)
        1    0.000    0.000    0.000    0.000 _parser.py:1378(_attr)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        1    0.000    0.000    0.000    0.000 _parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 _parser.py:219(_resultbase)
        1    0.000    0.000    0.000    0.000 _parser.py:241(parserinfo)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 _parser.py:661(_result)
        2    0.000    0.000    0.004    0.002 _pep440.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _pep440.py:117(parse)
        2    0.000    0.000    0.000    0.000 _pep440.py:129(InvalidVersion)
        2    0.000    0.000    0.000    0.000 _pep440.py:135(_BaseVersion)
        1    0.000    0.000    0.000    0.000 _pep440.py:140(__lt__)
        1    0.000    0.000    0.000    0.000 _pep440.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 _pep440.py:149(__ge__)
        1    0.000    0.000    0.000    0.000 _pep440.py:150(<lambda>)
        2    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
        2    0.000    0.000    0.000    0.000 _pep440.py:165(LegacyVersion)
        2    0.000    0.000    0.003    0.002 _pep440.py:285(Version)
        4    0.000    0.000    0.000    0.000 _pep440.py:292(__init__)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
       12    0.000    0.000    0.000    0.000 _pep440.py:392(_parse_letter_version)
        4    0.000    0.000    0.000    0.000 _pep440.py:426(_parse_local_version)
        4    0.000    0.000    0.000    0.000 _pep440.py:437(_cmpkey)
        5    0.000    0.000    0.000    0.000 _pep440.py:446(<lambda>)
        2    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        8    0.000    0.000    0.000    0.000 _pep440.py:70(__neg__)
        2    0.000    0.000    0.000    0.000 _pep440.py:77(NegativeInfinity)
        1    0.000    0.000    0.008    0.008 _pickle.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 _print_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        2    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:16(PytestTester)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:21(__init__)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:48(PytestTester)
        9    0.000    0.000    0.000    0.000 _pytesttester.py:78(__init__)
        1    0.000    0.000    0.000    0.000 _pyxlsb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pyxlsb.py:18(PyxlsbReader)
        1    0.000    0.000    0.000    0.000 _random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ranges.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _secondary_axes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:9(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 _sketches.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _special_matrices.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.001    0.001 _strptime.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _strptime.py:107(__calc_date_time)
        2    0.000    0.000    0.000    0.000 _strptime.py:128(<listcomp>)
        2    0.000    0.000    0.000    0.000 _strptime.py:152(__calc_timezone)
        1    0.000    0.000    0.000    0.000 _strptime.py:170(TimeRE)
        2    0.000    0.000    0.001    0.001 _strptime.py:173(__init__)
       10    0.000    0.000    0.000    0.000 _strptime.py:210(<genexpr>)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
      100    0.000    0.000    0.000    0.000 _strptime.py:234(<genexpr>)
        6    0.000    0.000    0.000    0.000 _strptime.py:238(pattern)
        4    0.000    0.000    0.000    0.000 _strptime.py:26(_getlang)
        1    0.000    0.000    0.000    0.000 _strptime.py:30(LocaleTime)
        2    0.000    0.000    0.000    0.000 _strptime.py:49(__init__)
        2    0.000    0.000    0.000    0.000 _strptime.py:80(__calc_weekday)
        2    0.000    0.000    0.000    0.000 _strptime.py:83(<listcomp>)
        2    0.000    0.000    0.000    0.000 _strptime.py:84(<listcomp>)
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
        2    0.000    0.000    0.000    0.000 _strptime.py:90(<listcomp>)
        2    0.000    0.000    0.000    0.000 _strptime.py:91(<listcomp>)
        2    0.000    0.000    0.000    0.000 _strptime.py:95(__calc_am_pm)
        1    0.000    0.000    0.000    0.000 _structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
        1    0.000    0.000    0.103    0.103 _subplots.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _subplots.py:7(SubplotBase)
        1    0.000    0.000    0.000    0.000 _svds.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _table_schema.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:16(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 _testutils.py:21(PytestTester)
       14    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _testutils.py:76(_TestPythranFunc)
        1    0.000    0.000    0.001    0.001 _text_helpers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:13(ReentrancyLock)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:25(__init__)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:41(decorate)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:48(non_reentrant)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:52(decorator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:9(ReentrancyError)
        1    0.000    0.000    0.000    0.000 _tight_bbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tqdm_pandas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:121(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:149(_set_up_aliases)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:41(<setcomp>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:92(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
        1    0.000    0.000    0.004    0.004 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _typing.py:194(BaseBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:218(ReadBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:224(WriteBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:234(ReadPickleBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:239(WriteExcelBuffer)
        1    0.000    0.000    0.000    0.000 _typing.py:244(ReadCsvBuffer)
        1    0.000    0.000    0.001    0.001 _tzpath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tzpath.py:170(InvalidTZPathWarning)
        1    0.000    0.000    0.000    0.000 _tzpath.py:31(_parse_python_tzpath)
        1    0.000    0.000    0.001    0.001 _tzpath.py:5(reset_tzpath)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
       10    0.000    0.000    0.000    0.000 _ufunc_config.py:131(geterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
       10    0.000    0.000    0.000    0.000 _ufunc_config.py:32(seterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:359(_unspecified)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:366(errstate)
        5    0.000    0.000    0.000    0.000 _ufunc_config.py:425(__init__)
        5    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__enter__)
        5    0.000    0.000    0.000    0.000 _ufunc_config.py:434(__exit__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:440(_setdef)
        3    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:14(DeferredError)
        1    0.000    0.000    0.000    0.000 _util.py:182(maybe_convert_usecols)
        4    0.000    0.000    0.000    0.000 _util.py:32(register_writer)
        1    0.000    0.000    0.000    0.000 _util.py:363(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 _util.py:375(MapWrapper)
        1    0.000    0.000    0.000    0.000 _util.py:48(get_default_engine)
        1    0.000    0.000    0.000    0.000 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _validators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _validators.py:226(validate_bool_kwarg)
        7    0.000    0.000    0.003    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        4    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:111(remove)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:21(__enter__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:53(_commit_removals)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        1    0.000    0.000    0.000    0.000 _xlrd.py:1(<module>)
      181    0.008    0.000    0.021    0.000 _xlrd.py:121(<listcomp>)
        1    0.000    0.000    0.000    0.000 _xlrd.py:19(XlrdReader)
        1    0.000    0.000    0.084    0.084 _xlrd.py:20(__init__)
        2    0.000    0.000    0.000    0.000 _xlrd.py:37(_workbook_class)
        1    0.000    0.000    0.084    0.084 _xlrd.py:43(load_workbook)
        1    0.000    0.000    0.000    0.000 _xlrd.py:52(sheet_names)
        1    0.000    0.000    0.000    0.000 _xlrd.py:60(get_sheet_by_index)
        1    0.000    0.000    0.021    0.021 _xlrd.py:64(get_sheet_data)
    46336    0.013    0.000    0.013    0.000 _xlrd.py:77(_parse_cell)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:181(XlsxWriter)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:25(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 _xlwt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlwt.py:30(XlwtWriter)
      174    0.000    0.000    0.004    0.000 abc.py:105(__new__)
       21    0.000    0.000    0.000    0.000 abc.py:110(register)
     1173    0.000    0.000    0.002    0.000 abc.py:117(__instancecheck__)
 1568/179    0.000    0.000    0.002    0.000 abc.py:121(__subclasscheck__)
        5    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
      176    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        3    0.000    0.000    0.004    0.001 accessor.py:1(<module>)
        9    0.000    0.000    0.000    0.000 accessor.py:113(delegate_names)
       52    0.000    0.000    0.000    0.000 accessor.py:118(_forbid_nonstring_types)
        9    0.000    0.000    0.000    0.000 accessor.py:137(_map_and_wrap)
        9    0.000    0.000    0.000    0.000 accessor.py:141(add_delegate_accessors)
        1    0.000    0.000    0.002    0.002 accessor.py:147(StringMethods)
        1    0.000    0.000    0.000    0.000 accessor.py:15(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 accessor.py:154(CachedAccessor)
        8    0.000    0.000    0.000    0.000 accessor.py:174(__init__)
        1    0.000    0.000    0.000    0.000 accessor.py:227(SparseFrameAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:26(BaseAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:37(SparseAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:44(PandasDelegate)
        9    0.000    0.000    0.000    0.000 accessor.py:58(_add_delegate_accessors)
       52    0.000    0.000    0.000    0.000 accessor.py:68(forbid_nonstring_types)
       62    0.000    0.000    0.000    0.000 accessor.py:78(_create_delegator_property)
       26    0.000    0.000    0.000    0.000 accessor.py:92(_create_delegator_method)
        1    0.000    0.000    0.000    0.000 accessors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 accessors.py:145(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:305(TimedeltaProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:412(PeriodProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:47(Properties)
        1    0.000    0.000    0.000    0.000 accessors.py:479(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.000    0.000 actions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 actions.py:7(OnlyOnce)
        1    0.000    0.000    0.003    0.003 algorithms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 algorithms.py:1259(SelectN)
        1    0.000    0.000    0.000    0.000 algorithms.py:1291(SelectNSeries)
        1    0.000    0.000    0.000    0.000 algorithms.py:1368(SelectNFrame)
        1    0.000    0.000    0.000    0.000 align.py:1(<module>)
        1    0.000    0.000    0.000    0.000 align.py:68(_filter_special_cases)
        1    0.000    0.000    0.001    0.001 animation.py:1(<module>)
        6    0.000    0.000    0.000    0.000 animation.py:101(register)
        6    0.000    0.000    0.000    0.000 animation.py:111(wrapper)
        1    0.000    0.000    0.000    0.000 animation.py:1357(TimedAnimation)
        1    0.000    0.000    0.000    0.000 animation.py:1427(ArtistAnimation)
        1    0.000    0.000    0.000    0.000 animation.py:1504(FuncAnimation)
        1    0.000    0.000    0.000    0.000 animation.py:154(AbstractMovieWriter)
        1    0.000    0.000    0.000    0.000 animation.py:236(MovieWriter)
        1    0.000    0.000    0.000    0.000 animation.py:379(FileMovieWriter)
        1    0.000    0.000    0.000    0.000 animation.py:479(PillowWriter)
        1    0.000    0.000    0.000    0.000 animation.py:504(FFMpegBase)
        1    0.000    0.000    0.000    0.000 animation.py:545(FFMpegWriter)
        1    0.000    0.000    0.000    0.000 animation.py:569(FFMpegFileWriter)
        1    0.000    0.000    0.000    0.000 animation.py:602(ImageMagickBase)
        1    0.000    0.000    0.000    0.000 animation.py:660(ImageMagickWriter)
        1    0.000    0.000    0.000    0.000 animation.py:673(ImageMagickFileWriter)
        1    0.000    0.000    0.000    0.000 animation.py:707(HTMLWriter)
        1    0.000    0.000    0.000    0.000 animation.py:817(Animation)
        1    0.000    0.000    0.000    0.000 animation.py:95(MovieWriterRegistry)
        1    0.000    0.000    0.000    0.000 animation.py:98(__init__)
        9    0.000    0.000    0.162    0.018 api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
        1    0.000    0.000    0.000    0.000 apply.py:1(<module>)
        1    0.000    0.000    0.000    0.000 apply.py:106(Apply)
        1    0.000    0.000    0.000    0.000 apply.py:1067(SeriesApply)
        1    0.000    0.000    0.000    0.000 apply.py:1172(GroupByApply)
        1    0.000    0.000    0.000    0.000 apply.py:1198(ResamplerWindowApply)
        1    0.000    0.000    0.000    0.000 apply.py:649(NDFrameApply)
        1    0.000    0.000    0.000    0.000 apply.py:668(FrameApply)
        1    0.000    0.000    0.000    0.000 apply.py:931(FrameRowApply)
        1    0.000    0.000    0.000    0.000 apply.py:991(FrameColumnApply)
        1    0.000    0.000    0.000    0.000 arffread.py:1(<module>)
        1    0.000    0.000    0.001    0.001 arpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:273(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:283(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 arpack.py:310(_ArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:380(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:598(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:907(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:931(LuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:956(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:988(IterOpInv)
        2    0.000    0.000    0.009    0.005 array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array.py:160(ArrowExtensionArray)
        1    0.000    0.000    0.000    0.000 array.py:288(SparseArray)
        1    0.000    0.000    0.001    0.001 array_manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 array_manager.py:104(BaseArrayManager)
        1    0.000    0.000    0.000    0.000 array_manager.py:1188(SingleArrayManager)
        1    0.000    0.000    0.000    0.000 array_manager.py:1359(NullArrayProxy)
        1    0.000    0.000    0.000    0.000 array_manager.py:708(ArrayManager)
        1    0.000    0.000    0.004    0.004 array_ops.py:1(<module>)
       14    0.000    0.000    0.000    0.000 array_ops.py:402(get_array_op)
        1    0.000    0.000    0.005    0.005 arraylike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraylike.py:33(OpsMixin)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1222(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1235(BoolFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1245(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1278(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1304(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1336(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1341(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1351(StructuredVoidFormat)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1568(_guarded_repr_or_str)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1575(_array_str_implementation)
        2    0.000    0.000    0.000    0.000 arrayprint.py:493(_recursive_guard)
        2    0.000    0.000    0.000    0.000 arrayprint.py:503(decorating_function)
